videoId,title,description,published_at,channel,thumbnail_url,transcripts,generated_by_youtube,original_lang,views,comments,likes
cYZl2RHXMpg,Congress Orders Karnataka MLAs To Attend Key Meet On Friday,"The Karnataka Congress has issued a whip that all MLAs must be present at a party meet on Friday, failing which they will be ...",2019-02-07T07:26:10Z,India Today,https://i.ytimg.com/vi/cYZl2RHXMpg/hqdefault.jpg,"now the Congress has got the whip on the
poaching fears in Kanata from this party
attitude of it to all its emily's to be
present at the party legislature meeting
tomorrow and the letter written by
Siddaramaiah
wants the MLA is that if they fail to
attend the meeting then it will be
assumed that they are willing to resign
from the primary membership in the
Congress party and will be suspended the
meeting will be held before Chief
Minister HT Kumaraswamy presents the
budget in the assembly tomorrow Nolan
Pinto my colleague now joins me in for
more on this story Nolan the troubles
for the Congress are unending in
Karnataka and with that they have given
the BJP a handle to showcase Karnataka
as a set case of what a correlation
problem would be if the government of
the milk of Modi doesn't make a comeback
bail on kita even though the Congress
and the JD s are putting up a brave face
saying that everything is alright they
have the numbers former Chief Minister
Siddaramaiah who is the CLP leader
coming out with that particular order
issuing a whip shows that things are not
alright but like you mentioned he said
that if those emily's do not attend the
CLP meeting tomorrow morning before the
budget is presented then it will mean
that they are willing to give up their
primary membership but it does not stop
there he also says that there after that
they will actually proceed with the next
step that is disqualifying them because
a whip has been issued they are not
coming over there which means they have
disobeyed the CLP leaders orders and
also the whip so they will be
disqualified so the next process will be
set into motion so now they are being
extremely extremely strict on that count
where what we're told is that the BJP in
the morning had all the senior leaders
had met after mr. Bao europeís home and
dollars colony in order to decide what
exactly is their plan of action because
yesterday a senior BJP leader shri rama
knew had stated that they have two
options before them one submitted a
memorandum before the governor stating
that this government the coalition
government has lost the majority and to
move a no-confidence motion now they're
also alright what they need are about
12:00 to 4:30 thank you so much Don for
joining us with all those
we will come back to you for more on
this story this is the big story that
ended today we'll be tracking the ruckus
in Karnataka possibly of the operation
loaders 3.0 with that thanks for
watching the video for more such news
and updates please like share and
subscribe to India today also check out
our other great videos from our channel
we know you would love to
[Music]",True,en,444,0,2
DkL2EsoBPQ4,JNU Sedition Case: Delhi Court Asks AAP Govt To Expedite Decision On Chargesheet,The Delhi court hearing the JNU sedition case has now asked the AAP government to expedite their decision on the chargesheet.,2019-02-06T08:58:02Z,India Today,https://i.ytimg.com/vi/DkL2EsoBPQ4/hqdefault.jpg,"there's also an update in the JNU
Sedition case Delhi Police has they're
told the both of the requisite sanctions
to prosecute Kananga Kumar and the
others I get to be procured from the
Delhi government now the court has
directed the police to ask the state
government concern to expedite the
process and the decision to grant those
sanctions on the charge sheet in fact
over here is that the matter has been
adjourned to the 28th of February and he
showed joins us for more on this and
Isha give us more details how much time
has been given to the Delhi Police to
seek those requisite permissions due to
you know prosecute Kunia Kumar's from
the Delhi government well I was hearing
this matter the issue of cognizance all
sorts of charge fees are having file in
the JNU sedition case has now been
adjourns of February 28th with the
course of making it clear that you can't
just sit on a file for an indefinite
period
they've also Delhi police to ask the
authorities conservatives the Delhi
government and the LG Office to expedite
the decision to grant sanction and if
they are not going to contention to
quickly take a decision do they
basically said that the Distilled you
cannot pick on the file for an
indefinite period we will have we will
find out more on February 28th if better
or whether sanction colleges you will be
given or not but remember this issue is
not only of prosecution in this
particular case also has raised a lot of
political questions between the Delhi
government and the Delhi police of
political standoff on the day on the
question of do you think the exhibition
case is still wide open around it up all
right and you should have thanks so much
for getting us that information
thanks for watching the video for more
such news and updates please like share
and subscribe to India to be also check
out our other great videos from our
channel we know you would love to
[Music]",True,en,776,6,10
PbAZ6tEt0lY,JD(U) Neta Prashant Kishor To Design Shiv Sena&#39;s 2019 Poll Strategy,Poll strategist turned JD(U) Vice-President Prashant Kishor has met with Shiv Sena chief Uddhav Thackeray at his residence in ...,2019-02-05T11:46:20Z,India Today,https://i.ytimg.com/vi/PbAZ6tEt0lY/hqdefault.jpg,"now moving on to the next big story that
were tracking right here on India Today
poll strategist and cheerleader Prashant
Kishor met senior Shiv Sena leaders at
Oteri's residence in Martha Street in
Mumbai a senior Shiv Sena leader has
confirmed to India today the Prashant
Kishor will design shifts in our
strategy for 2019 Lok Sabha polls and
the assembly elections later this year
the poll strategist who managed Prime
Minister Narendra Modi's 2014 campaign
will also design Shiv Sena's medium
management strategy Shiv Sena which is
currently as you already know and an
ally of the party in the party has been
very critical a fleet of the Modi
government so much so that we've seen a
lot of fight going on between the Shiv
Sena and the Modi government as well so
that's the very latest that is coming in
Shiv Sena is currently an ally of the
BJP very critical to the Modi government
of the Modi government lately and with
Nicias right-hand man and jdu vice
president meeting shifts in our chief it
will be interesting to see how these
things pan out
thank you sure you do your character
partnership now katana gang Kishore da
catechol cake Neeta I was noting pisanka
Georgie
when he had continued Rehema to sleep in
sub simile we could you simulate my mind
power up was Mirage Anita magic dr.
Hagee or topic for learning here
Kamisha juice in a pot each evening
alright commissioner is now joining us
alive for all the very latest on this
completion what seems to be shift saying
as 2019 strategy we've seen that there
has been a rift growing drift rather
between the parity in the body and the
Shiv Sena awfully it and now with the JD
you supposed strategies meeting the Shiv
Sena doesn't really look like the Shiv
Sena is looking to go ahead and fight
the looks of our elections on its own
well indeed fashion who shun the Shiv
Sena says that it was a courtesy visit
he visited and we are met to talk he's a
vice president of a political party but
having said that a ship seen seen
Egyptian a leader who was previewed to
the meeting as confirmed to India today
that the poll strategist would be
designing the poll strategy for the Shiv
Sena in the upcoming election now what
does that mean for the Shiv Sena era
Shiv Sena is a card base party and who
certainly helped to have a strategy of
somebody pisanka sure who has designed
the designed the poll strategy for prime
mission there in the movie in 2014 month
just recently when the BJP and the jdu
or assigned as huge sharing pact in
Bihar it was a fifty fifty percent seat
sharing and it is believed that one of
the key persons in does into the talks
or other who was it considered as an
architect of that alliance well the
weather JD you've got a fifty fifty
percent share is Prashant Kishor and
that is why the Shiv scene had to while
in case they go over an alliance with
the BJP they would also insist on a
fifty fifty percent of sheep shearing in
Mirage if at all they go for an alliance
or even if they don't go my son Bhushan
in both the cases is certainly going to
be very useful for them as a strategy so
it will be very interesting to watch
what role Prashant Kishor place of
worship say now eight times to come
alright nice thanks so much for joining
us with all the very latest right there
one thing is certain that Prashant
Kishor is going to be very very
as far as the sena small strategy for
2019 is concerned thanks for watching
the video for more such news and updates
please like share and subscribe to India
to be also check out our other great
videos from our channel we know you
would love to
[Music]",True,en,2613,1,21
uwZNpNmKzIo,Sabarimala Case To Be Heard On February 6,The Supreme Court is likely to hear the #Sabarimala case on February 6. #SabarimalaInSC Subscribe to India Today for NEW ...,2019-01-31T10:17:50Z,India Today,https://i.ytimg.com/vi/uwZNpNmKzIo/hqdefault.jpg,"well the breaking news is coming in from
the Supreme Court hearing on Chablis
mother is expected to happen on the 6th
of February all review petitions and all
of the fresh matters are expected to be
taken up by the Constitution bench on
the 6th of February our legal
correspondent Anisha joins us for more
on this and he show over to you just
give us all the details information
coming in from sources inside the
Supreme Court the formal date is not yet
been given but sources inside the
Supreme Court are saying that it is
likely that on the fifth on tap every
sixth this matter is likely to be heard
November 76 was a Friday being a week
they are the five judge constitution
bench you had to hear the in these
review petitions as well as the best-fit
petition that was filed on this issue
earlier this matter was scheduled to be
heard in January however due to the
medical leave by one of the judges on
the side on the bench this matter has to
be adjourned so now the information that
is coming in is that by on the 6th of
February all these matters are likely to
be heard however we are also hearing
from for some of the lawyers that in
case but the formal notification of the
hearing is not given by today evening
they are going to mention the matter
tomorrow morning before the Chief
Justice when you're asking that matter
be listed as soon as possible for a
hearing and also just very quickly are
all the petitions seeking a review of
the Supreme Court judgment that allows
entry of women of all ages into the
shrine there are 19 review petitions
that have opposed the entry of women
into the shrine there are also
repetitions which has said that because
after the Supreme Court verdict women
should have been allowed to enter and
that is something that is not being done
but therefore there are it there are
petitions asking for action against the
government as well as the officials as
well as persons who were obstructing
women from entry they are seeing for
action and so I'm small but I'm to
support all of these issues together
will all have to be adjudicated by the
Supreme Court of India when this matter
comes up before the Constitution day
thank you so much any shell for just
filling us in with all the details so
the likely day
is the 6th of February when the Supreme
Court is expected to take up all the
petitions regarding shabarimala thanks
for watching to wait here for more such
news and updates please like share and
subscribe to India to be also check out
our other great videos from our Channel
we know you would love to
[Music]",True,en,582,4,10
rOafIadzaoc,6 Detained For Midnapore Violence After Amit Shah Rally In Bengal,Six people have been detained for the #MidnaporeViolence in West Bengal where buses were vandalised after Amit Shah's rally ...,2019-01-30T11:38:14Z,India Today,https://i.ytimg.com/vi/rOafIadzaoc/hqdefault.jpg,"first up the latest now in the Midnapore
violence six people have been detained
in the violence that erupted there soon
after the BJP president Amit Shah rally
in East Midnapore joining us now is
Minogue a Louisville for more on this
minogue a do we know any more details
about these six people who have been
arrested because the BJP is alleging
that the busses in which their party
workers were traveling in were ransacked
and vandalized by Trinamool activists
well yes what interestingly many of them
are visiting supporters and a few of
them Trinamool Congress supporters also
the police has tried to maintain a mixed
bag of political parties these arrests
have been made from both political
parties they have been allegations from
both GMT and visa fees since past 24
hours about the ruckus and the
mismanagement that happened yesterday
the big question is on what would be the
next step forward after the arrest we
think this might be extremely important
than the concern of the administration
as well anyhow - he too is very very
important absolutely in fact the woman
is still also seeking a report from
mamta Banerjee expressing serious
concern over reports of violence thanks
for watching the video for more such
news and updates please like share and
subscribe to India to be also check out
our other great videos from our Channel
we know you would love to
[Music]",True,en,273,0,2
e8SXIbSgbMs,BSP On Centre&#39;s Temple Petition: &quot;BJP&#39;s Desperate Move After SP-BSP Alliance&quot;,"The BSP has reacted on the Centre's petition in the Supreme Court seeking excess Mandir land, saying that it is just a poll ...",2019-01-30T11:02:42Z,India Today,https://i.ytimg.com/vi/e8SXIbSgbMs/hqdefault.jpg,"well the breaking news is about the
center's latest move of moving a
petition in the Supreme Court asking the
courts to give back the exes land
BSP has reacted it has slammed the
government over the recent moved by the
BJP it says that it's only a
government's desperate move after the
recent SP BSP Alliance BSP says this is
nothing but a political stunt and a poll
gimmick to try and boo the voters
Siobhan de subasta joins us for more in
this shavonda so obviously you know this
move by the BJP took everyone by
surprise including the BSP which has
come down very heavily saying that this
is nothing but a pool gimmick ahead of
the looks of Elections very clearly I
want to carve ESP especially smiley says
that that it is just only trying to fool
people of India and their past policies
and also this is useful that they are
just showing that they are very
concerned about brahmin lives on temple
and bavi not official but the fact is
that they have do with this issue that's
why they are lingering on the coalition
and just to gain politically they have
filed a petition which has no legal
value as of now and that's why they're
against this entire act on we get the
other political party also targeting it
before playing this kind of image the
parties are also saying that this is
just and and that's what they have
started this practice to petition
government should be indra do you think
that the move by the government of
moving the supreme court seeking its
permission to return the excess land
would have rattling the opposition
parties particularly SP and the BSP but
would that have any impact on the water
base it depends on Supreme Court's
decision whether they're accepting the
registration or not property but it's
big
I even expert this petition is not
having any strong rival the hundreds of
this petition someone Oliver Queen
because there's what not really
and I speak over on that friend and
application to write thank you so much
for joining us Avenger thanks for
watching the video for more such news
and updates please like share and
subscribe to India to be also check out
our other great videos from our channel
we know you would love to
[Music]",True,en,629,2,6
BpX-J9mxf6Y,"Budget 2019 Voternomics: Decoding Universal Basic Income, Job Creation &amp; Start-Up Culture","This episode of India Today's #Voternomics '19 looks to decode how the Universal Basic Income (UBI) may work, how India can ...",2019-01-30T07:33:52Z,India Today,https://i.ytimg.com/vi/BpX-J9mxf6Y/hqdefault.jpg,"welcome back it is the election season
and all sorts of promises are being made
by our political leaders communist
president Rahul Gandhi said the cat
among pigeons when he jumped BJ peas gun
and went ahead with his poll promise of
basic income for one and all just four
days before the budget the Congress is
promising that if they are voted to
power they will have a formula to rid
India of poverty how much of this is
election optics and how much is feasible
here is a quick look at what all the
human cry is about universal basic
income or ubi is from a school of
economic thought that supports the
government paying out a fixed
subsistence income to each and every
citizen of a country there are
variations to the scheme where certain
criteria is used to qualify recipients
and there have been experiments with ubi
in different parts of the world but not
yet in India come sit down
nuta Anthony Hindustan tea citta del HRA
here in Busan
[Applause]
[Music]
[Applause]
ahead of budget 2019 the rhetoric of
universal basic income has picked up
pace in India and instead of the Modi
government making the announcement it
turned out to be the Congress which has
put its plans out the Congress chief
declared that if voted to power the
party will provide minimum basic income
to every poor Indian the initial idea of
the ubi scheme was mooted in the
economic survey of 2016-17 according to
it the government would provide 650
rupees per month to a probable 70
percent of the country's population
according to the Economic Survey of
2016-17 the estimate was that this would
cost the government four to five percent
of the GDP the difference in RAL
Gandhi's proposal compared to that of
the Modi government's Economic Survey is
in its scope and ambit this is not a
universal basic income scheme that
schemed will give a same amount of money
to everyone in this country including
you and me that's not the idea the idea
is to target the poorest 15 percent or
18 percent or 20 percent whoever are the
poorest will be targeted
critics say that this is similar to the
schemes that have failed in the past
Mondragon was again an idea like that it
worked it can be perfected always the
thing is that you should implement it
then perfect it over a period of time
two states in India Sikkim and Telangana
have already started work on frameworks
similar to universal basic income
Telangana became the first Indian state
to provide unconditional cash transfers
to farmers under its right to Pandu
scheme and Sikkim has proposed to
introduced ubi for all its residents
as the Congress has already opened up on
its plans of implementing universal
basic income the ball is now in the Modi
government's Court through the waters
ahead of the general elections and what
about the ruling party from promising to
Koror jobs per annum to having possibly
failed also on that front at some level
from at all claim to employ youth of
nation through effective job creation to
also selling pakoras if required and
create self-employment that in ramadi
government has changed goal posts often
but also now the question is have enough
jobs not been created as was promised in
2014 that remains the core issue and
perhaps also one of the most debated
ones in the last four years has a report
card of Modi government five years ago
Narendra Modi promised India to crops
per annum
four years later and close to the heels
of the end of his ten yards the reality
remains starkly different
in December 2018 the CMI data revealed
three crore unemployed youths looking
for a job
29.6 like government vacancies remain
unfilled and sixty nine point three nine
lakh Indian youth have registered in
employment exchange India today needs a
stellar cruise rate of nine percent and
above along with serious reforms in land
and labour policies to fulfill the
promises made by Narendra Modi in the
year 2014 the India today mood of the
nation survey reveals unemployment as a
big area of concern amongst voters in
India lack of jobs stands out as the
single biggest failure of the Narendra
Modi government according to our mood of
the nation survey one out of every three
Indian considers this as a big failure
clearly the pace of growth is not
creating jobs that's part of the
distress because you know as you know
some people in agriculture say what we
need is to get out of agriculture and
how do we get people out of agriculture
into the workforce in a in a serious way
that's a matter of creating good jobs
how do we create them one of the things
we have to do is is job creation I don't
think we've been very successful at
creating jobs even number 7.5 percent
growth rate that we have you have many
many brilliant young people coming to
the markets and they need to find jobs
so creation of activity and economic
value that delivers in terms of jobs is
critical
the more the government will have no
choice but to correct the course in the
interim budget Bureau report
India today many young people now have
access to higher education but does
higher education guarantee jobs any more
educated unemployed unemployed youth are
growing in numbers and this time my
colleague Indrajith Kundu from Kolkata
decided to bring you this story of her
youth who struggles to find a job that
fits him and on the other hand another
is disappointed even with proper
enumeration for academics and qualified
future teachers not really reaching out
to the youth take a look at this report
the job situation in the country today
is quite gloomy and in that backdrop the
story of 24 year old Shubham day a
student from West Bengal possibly
replicates the stories of many
youngsters across this country Shubham
has to support a family of six members
at the same time
first you his master's degree you're in
West Bengal didn't mean okay Emily I'm
Evita was a security agency say you have
a high delivery Boyka those who say of
course come sircome
chases artists attack military almost
what could need a salary at Kadena other
which tuitions provided a parado shoe
bombs case clearly shows that contrary
to the popular belief having a master's
degree is no guarantee to getting a
decent job in a globalized job market
specialization is what matters but
despite having such specialization there
are several youngsters were still
looking out for jobs and finding it
difficult to secure one and Ritu Sri
Sengupta and I'm working as a PhD
scholar in the Department of English
visual healthy which is in Shantiniketan
as we all know and I have been a part of
this turmoil joblessness that is
prevailing in Kolkata right now I was
working in Bangalore in Riva University
the jobs which Kolkata had for me right
at that year they actually paid peanuts
where are our jobs why aren't you taking
more
why aren't you increasing our
scholarship amount 8,000 is the not net
fellowship and 32,000 for the JREF as
the Modi government prepares to table
its final budget there is bad news for
the economy according to a latest survey
by the Centre for monitoring Indian
economy more than crore Indians have
lost their job in 2018 even as
unemployment rate stands at an all-time
high
clearly for those entering the job
market now in India these are rough
times coming ahead with camera person
probably response Indrajit find out
today in Kolkata
despite education difficult to find a
job eventually the budget of the economy
boils down to the livelihood of people
so beyond the jargons and politics it is
a job that creates a country and then is
reflected in its robust or failing
economic health so while the government
since the time of swearing-in has
promoted startups and many have even
pulled it off the question is has it
created enough employment here's a
ground report check by my colleague lo
Priya from Chennai
thirty-eight-year-old chunk up which is
high paying job in a leading IT company
to co-found Spinney in 2015 which is a
since referral company that took the
MSME segment by stock we started when I
was in Singapore I saw a big difference
when I moved from Singapore to here to
start operations in India some of the
significant challenges are the time
consumed to work on compliance to work
towards meeting certain requirements to
run business these are little or
slightly more of a hurdle yet in India
we are improving but I think this is
still long way to go due to sluggish
economy shankha had to downsize his team
by 20% d monetization and GST further
forced him to be strict on cash policies
so few people knew it few people had to
learn it by you know going through the
problem so these are the changes which
were required but it could have been
well planned you know people would have
got even more trained if the time was
given
was enough time to deploy this processes
despite the shortcomings Shanker is
hopeful of a positive trajectory he
believes that India's vast marketplace
will revive the trend for start-up
culture in 2019 in Chennai with Twitter
journalist Daniel Nokia India today
taking over from the promise of startup
the current government also has been
encouraging youth to be job creators and
not seekers also asking youth to return
home and help build this country but is
the ground reality as has been promised
take a look at this report by Nolan
Pinto from Bengaluru so I quit my job to
go into business and life has been
pretty much a roller coaster after that
it's been about five years since I left
my job and we've been tax compliant from
day one in the business but contrary to
popular opinion and the whole public
view of business being so glamorous the
learnings have had on the job on my own
business has been vastly different from
the projected reality outside now Priya
Jain as an entrepreneur is finding it
difficult to provide employment because
of the taxes that she needs to pay along
with GST now in another case this is the
story of a man who is actually studied
abroad let's come back to India he's
finding it difficult to get a job
because well it's not easy for everyone
to become an entrepreneur yes I'm a
virgin itself has its own course so I
believe this should remove the science
background and use commerce also as an
option I come from a commerce background
and getting my license converted is one
of the big issues in the first half to
get my science and then get my license
converted and moreover the rules and
regulations about you have to have so
many hours in the night and there's so
many hours of instrument I have had
thousand three hundred hours but I still
don't comply with the Indian
requirements and unfortunately after
paying thirty lakhs and getting my
course done I still have to pay another
ten lakhs to get my requirement up to
mark and as I come back I'm struggling
to get a job because of the science
background and this will change the
rules so according to the people we have
spoken to overall job growth requires
hassle-free policies and skill oriented
job openings for things to change and
hopefully the central and the state
budgets will look into these issues with
video journalist mother
nolan pinto for india today and finally
a concluding ground report what about
the entrepreneurs who have braved to
venture out on their own instead of
creating jobs they are now lamenting the
layoffs to sustain their job he has a
report by oxana in 2013 24-year old
syringe Raj Reddy who was into robotics
so opportunity in 3d printing technology
and very soon he had many a customers
coming in asking for the latest
technology so that's when we bought a 3d
printer for internal usage and then we
started making parts no part of our own
robots with a 3d printer in house and as
we you know went forward so I was really
connected with the electronics and no
hobbyist community in Chennai so all
these people started coming to me asking
for making parts for their own projects
and that's when we realized that there's
a good demand for 3d printing so you
know as a side project I started reading
as a separate business more like a
subsidy the flourishing business saw
customers like Nissan Febby called
Renault and even our directors from the
film fraternity approaching ready studio
there was a steady growth
you know until before this be
monetization happen and probably during
that phase people realized that it was
only hard cash that was affected but you
know since that was affected people
failed to purchase items and then in the
overall industry you know services costs
went up you know this is in sales were
not happening you know we did have to
have to do day offs okay probably at
least 50 60 percent of our stuff had to
be laid off over the next few months
and when we were recovering again there
was the DST implementation that came on
there was another wave of you know a
period of time where they were very
negligible amounts of sales from 7,000
startups in 2008 to over 49,000 startups
in 2018 the startup ecosystem is seeing
an exponential growth States a report I
to the state of Indian startup ecosystem
2018 though ready had to share most of
his projects the growing startup
ecosystem gives him hope for a better
tomorrow and a scope for revival with
cameraperson Daniel from Chennai this
action are for India today well those
are ground reports but also watch our
special coverage on budget 2019 water no
mix at 8:00 p.m. with Rajdeep service
our thanks for watching the video for
more such news and updates please like
share and subscribe to India to be also
check out our other great videos from
our Channel
we know you would love to
[Music]",True,en,908,2,18
sd0kGNPnBVU,Hunt For New CBI Chief: Meet At PM Modi&#39;s House On Feb 1,A select committee will meet at the prime minister's residence on February 1 to choose the new CBI director. #CBIDirector ...,2019-01-30T05:07:56Z,India Today,https://i.ytimg.com/vi/sd0kGNPnBVU/hqdefault.jpg,"and we have some breaking news that is
coming to us at the top of the bulletin
a high-powered committee in fact a
selection committee led by Prime
Minister Narendra Modi will be
deliberating on the next director of the
CBI on the 1st of February this
committee also includes the Chief
Justice of India runs in Fukui and
leader of the Opposition in the Lok
Sabha Mallikarjun contain my colleague
colony Saha joins us for more follow me
of interesting timing also considering
you know this transferred CBI SP has
also accused the interim director
Nageshwar Rao of misusing his office and
now this high-powered Select Committee
is going to you know be deciding on the
next CBI director will we actually come
down to a conclusion will we finally
have a name this time well we have a ton
of cost remains to be seen because the
last time Browns
or when this committee met the first
time in fact in order to choose a new
senior director after a local harvester
shifted out over the sea and he chosen
not to assume the responsibility at the
fire services and Home Guards and then
of course they had to reappoint mr.
Nageshwar our Sheriff director the last
time was this committee met to select a
new CIA officer all the names before
them of what mr. Kincade are told the
mediator was that only had appointment
in retirement days they did not have
anything about their service record
about their track record in terms of
their integrity their experience where
all they worked no such details were
given to them by the govt which is
supposed to prepare a listing for the
senior-most
officers and what they were given was a
list of 70 to 80 names not even a
shortlist because obviously the
government this time is very being very
careful it doesn't want to come across
as having imposed just a short list of
405 names on the committee and saying
select out of these they've given them
the entire list of people who are in
fact eligible for that post and that has
been that includes 82 83 84 85 batch IPS
officers the list of 70 to 80 but the
teachers were not made available this
time the government will come with
details for each of those 72
team names so but then again if it's 70
to 80 names we have difficulty take some
more time right follow me thank you so
much for all those details we'll keep
coming back to you for more as and when
this committee goes ahead and sits to
decide the name of the next CBI director
thanks for watching the video for more
such news and updates please like share
and subscribe to India TV
also check out our other great videos
from our Channel we know you would love
to
[Music]",True,en,527,1,6
Gt_iDC0u4mA,"Minimum Income Row: Ravi Shankar Prasad Mocks &#39;Hollow Promise&#39;, P Chidambaram Hits Back","A day after Rahul Gandhi announced a universal basic income for the poor, Union Law Minister Ravi Shankar Prasad has called it ...",2019-01-29T09:44:32Z,India Today,https://i.ytimg.com/vi/Gt_iDC0u4mA/hqdefault.jpg,"massive political activist has erupted
over Rahul Gandhi's minimum income for
poor announcement mocking the Congress's
promise June Minister Ravi Shankar
Prasad said the people of India know the
reality of the congressmen have seen
through the game's terming it a pool
gimmick Prasad further said like
hundreds of other announcement the
scheme is also meant to be never
implemented on Monday Congress president
Rahul Gandhi in his chattisgarh rally
had announced that his party would
ensure minimum income guarantee for poor
in the country water to power in the
upcoming look some others
second Newton Anthony Hindustan forty
days after he introduced farm loan
waivers and three Congress ruling states
and post a few BJP ruling states to do
the same Rahul Gandhi is trying to
dictate terms again just four days ahead
of the 2019 interim budget the Congress
chief has declared that he will
introduce minimum income policy for
every poor person in India if they were
reported to power you transform a tree
moment a hot body but you put a pulley
game but Alcock diggy but what you
trapped me to look past a Pollyanna one
kilowatt solution
the BJP mocked Rahul's counter to Modi
government claiming that the
announcement was outlandish I don't
think you might be taking it very
seriously if people of this country
don't say take such promises or such
statement coming from vowels and be
seriously and in any case they invented
nothing new so this is nothing new and
that only shows this lack of imagination
lack of understanding and of above all
lack of seriousness
the universal basic income is the
brainchild of former chief economic
adviser Arvind Subramanian who spelled
out an outline in one of his economic
surveys but with only months ahead of
the looks of a polls the question
remains is Ronald's declaration
pragmatic is universal basic income an
idea whose time has come
Bureau report India today so is Rahul
Gandhi is promised a counter to Prime
Minister Modi's 10% quota for poor with
the minimum income for poor promise play
a masterstroke for the Congress in the
upcoming general election in a trace
consulting editor Rajdeep Sardesai spoke
to senior Congress leader Pichu domdom
listen was this done without any thought
simply to preempt mr. Modi's
announcement that's an outrageous
allegation we've been thinking about it
for several weeks we have looked at what
many others have said and written about
it we have looked at the chapter on the
economic survey and we have come to the
conclusion that the time has come to
assure the poorest of India a minimum
level of income we are adapting the ubi
idea the key word is adapting this is
not a universal basic income scheme that
scheme will give a same amount of money
to everyone in this country including
you and me that's not the idea the idea
is to target but poorest 15 percent or
18 percent or 20 percent whoever are the
poorest will be targeted and their
income will be raised to a minimum level
it's the same principle which underlines
minimum wages so it's a minimum income
per household or minimum income per
family that's the idea and we are
confident that we can implement it you
say it's eminently doable I read an
article recently which said the basic
challenge was the prohibitive costs
associated with it providing all
individuals with the poverty line
equivalent you be
according to this speaker 1180 rupees
per month for each individual on 2017-18
prices would cost around rupees 19
trillion or eleven point four percent of
the GDP that would be 50% more than this
centres total tax revenues I am trying
to understand how is your scheme going
to meet this major challenge of revenues
have you thought it true that Matt is
wrong that Matt is wrong even dr. Edwin
Subramanyam is ubi he is calculated will
cost 1.5 percent of GDP so I'm not
getting into discussion about numbers
when we are not even face to face and we
don't have paper and pencil in front of
us we will flesh out that numbers in the
manifesto so remember for any new idea
any novel idea there will always be
critics when Kamaraj introduced the
mid-day Meal Scheme in Tamil Nadu in
nineteen fifty four or five he was told
that the state will go bankrupt
today the mid-day Meal Scheme is a
national program every state is
implementing it Congress promised loan
waiver for farmers it was criticized
even on your channel it was criticized
severely but we implemented it fifty
eight thousand to sixty thousand crore
of loan was waived and the immediate
year following credit improved Farm
Credit improved so I think if we have
the will we can find a way we are
absolutely convinced that seventy years
after independence no family
no household should remain so poor that
it cannot put food on the table cannot
effort clothes cannot afford basic
medicine thanks for watching the video
for more such views and updates please
like share and subscribe to
to be also check out our other great
videos from our channel we know you
would love to
[Music]",True,en,646,1,5
g7UBXb55icI,"Rahul Gandhi Set To Address 50,000 People In Kochi | Mission Kerala","Amid the minimum income row, Rahul Gandhi is all set to address a gathering of 50000 people in Kochi as he sounds his poll ...",2019-01-29T09:39:44Z,India Today,https://i.ytimg.com/vi/g7UBXb55icI/hqdefault.jpg,"now amid the controversy over the
minimum income guarantee program Rahul
Gandhi will launch his full campaign in
Kerala this comes days after Prime
Minister Narendra Modi made a big
development pitch in the state 20 Lok
Sabha seats are up for grabs in the
state of Kerala here's a report after PM
modi launched his mission Kerala now
it's Congress president Rahul Gandhi's
turn to sound the fall bugle in God's
own country
the Congress president is set to address
a gathering over 50,000 people in Kochi
according to the state leadership they
have reshuffled the booth level
structure by ensuring 50% female
presence to woo the female voters Ron
this is the only party which is instead
of for chilling women empowerment we are
going to show it tomorrow 25,000 women
lady wise persons at a stretch to become
leaders of the party the Congress alone
can I'm sure that magic while all eyes
are on whether Rahul elaborates on his
minimum income plan the Congress
president may also speak on the supreme
Allah Rao on Monday ahead of the crucial
visit Congress activists carried out a
massive rally at cochise marine route to
welcome their leader
the Congress party in Kerala is getting
ready to welcome their leader Rahul
Gandhi perhaps for the first time in
2019 and this will also mark the former
for the formal inauguration of their
election campaigns in Kerala as you can
see it's it's it's in fact a very
colorful rally being carried out by the
Congress activists they were actually
coming down as a bike rally from the
Kochi City area towards the ground with
20 seats up for grabs Kerala will have
crucial role to play in deciding the
power equations both BJP and Congress
are putting in their best efforts to
conquer the state it so happened that
some people some section of society a
caster vote in favor of BJP but but
maybe by my name based on the fact that
that interbody has given them lofty
promises but people are totally decent
Ellucian and they are totally
disappointed he could not deliver he's
only a a no-return nothing more than
that for the Congress Kerala will be a
prestige badly even as they faced an
embarrassing loss in 2014 Lok Sabha
polls they won 12 out of 20 Lok Sabha
seats in the state while Prime Minister
Narendra Modi addressed two mega public
rallies in Kerala within last two weeks
the Congress is also all set to
kick-start their election campaigns from
the southern state to lead the charge
will be none other than the star
campaigner and ACC chief Rahul Gandhi
who'll be addressing over 50,000 booth
level workers of the party in Kochi
while the BJP has nothing to lose in
Kerala the Congress will have a huge
responsibility of improving their
figures of 12 out of 20 from the 2014
election with camera person Jai Kumar
Gopi Krishna in Kochi for India today
thanks for watching the video for more
such news and updates please like share
and subscribe to India
to be also check out our other great
videos from our channel we know you
would love to
[Music]",True,en,890,2,13
